Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,randomiser-5g79,Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,Stimulus,Answer,Congruency,Practice
33,1715792474097,15/05/2024 17:01:14,1715792474018,2,15/05/2024 19:01:14,143617,34,task-5alh,,37673283,tpxp2,9856751,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 124.0.0.0,1440x900,1440x754,,,,Stroop Task,7,DGS,spreadsheet_stroop_100,spreadsheet_stroop_100,17,1,1,Screen 1,button,continue_button,14674.399999976158,,,,,0,1,0,,,,,,Score,,,,
34,1715792479687,15/05/2024 17:01:19,1715792479600,2,15/05/2024 19:01:19,143617,34,task-5alh,,37673283,tpxp2,9856751,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 124.0.0.0,1440x900,1440x754,,,,Stroop Task,7,DGS,spreadsheet_stroop_100,spreadsheet_stroop_100,18,1,1,Screen 1,advancementZone,continue_button,5575.299999952316,,,,,0,1,0,,,,,,Ready.0,,,,
35,1715792480175,15/05/2024 17:01:20,1715792480085,2,15/05/2024 19:01:20,143617,34,task-5alh,,37673283,tpxp2,9856751,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 124.0.0.0,1440x900,1440x754,,,,Stroop Task,7,DGS,spreadsheet_stroop_100,spreadsheet_stroop_100,35,1,1,Screen 1,fixation,fixation,500.6999999999971,,,,,0,1,0,,,,,1,Trials,GREENblue.jpg,green,0,0
36,1715792481561,15/05/2024 17:01:21,1715792481471,2,15/05/2024 19:01:21,143617,34,task-5alh,,37673283,tpxp2,9856751,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 124.0.0.0,1440x900,1440x754,,,,Stroop Task,7,DGS,spreadsheet_stroop_100,spreadsheet_stroop_100,35,1,2,Screen 2,buttonb,response_keyboard,1378.6000000238419,,,green,1,1,0,0,,,,,1,Trials,GREENblue.jpg,green,0,0
37,1715792482052,15/05/2024 17:01:22,1715792481968,2,15/05/2024 19:01:21,143617,34,task-5alh,,37673283,tpxp2,9856751,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 124.0.0.0,1440x900,1440x754,,,,Stroop Task,7,DGS,spreadsheet_stroop_100,spreadsheet_stroop_100,117,2,1,Screen 1,fixation,fixation,500,,,,,0,1,0,,,,,1,Trials,YELLOWyellow.jpg,yellow,1,0
38,1715792482969,15/05/2024 17:01:22,1715792482889,2,15/05/2024 19:01:22,143617,34,task-5alh,,37673283,tpxp2,9856751,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 124.0.0.0,1440x900,1440x754,,,,Stroop Task,7,DGS,spreadsheet_stroop_100,spreadsheet_stroop_100,117,2,2,Screen 2,buttona,response_keyboard,914.1000000238419,,,yellow,1,1,0,0,,,,,1,Trials,YELLOWyellow.jpg,yellow,1,0
39,1715792483459,15/05/2024 17:01:23,1715792483385,2,15/05/2024 19:01:23,143617,34,task-5alh,,37673283,tpxp2,9856751,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 124.0.0.0,1440x900,1440x754,,,,Stroop Task,7,DGS,spreadsheet_stroop_100,spreadsheet_stroop_100,99,3,1,Screen 1,fixation,fixation,500,,,,,0,1,0,,,,,1,Trials,REDblue.jpg,red,0,0
40,1715792484088,15/05/2024 17:01:24,1715792483986,2,15/05/2024 19:01:23,143617,34,task-5alh,,37673283,tpxp2,9856751,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 124.0.0.0,1440x900,1440x754,,,,Stroop Task,7,DGS,spreadsheet_stroop_100,spreadsheet_stroop_100,99,3,2,Screen 2,buttona,response_keyboard,594.3999999761581,,,red,1,1,0,0,,,,,1,Trials,REDblue.jpg,red,0,0
41,1715792484572,15/05/2024 17:01:24,1715792484485,2,15/05/2024 19:01:24,143617,34,task-5alh,,37673283,tpxp2,9856751,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 124.0.0.0,1440x900,1440x754,,,,Stroop Task,7,DGS,spreadsheet_stroop_100,spreadsheet_stroop_100,43,4,1,Screen 1,fixation,fixation,500,,,,,0,1,0,,,,,1,Trials,BLUEgreen.jpg,blue,0,0
42,1715792485751,15/05/2024 17:01:25,1715792485664,2,15/05/2024 19:01:25,143617,34,task-5alh,,37673283,tpxp2,9856751,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 124.0.0.0,1440x900,1440x754,,,,Stroop Task,7,DGS,spreadsheet_stroop_100,spreadsheet_stroop_100,43,4,2,Screen 2,buttonb,response_keyboard,1171.7000000476837,,,blue,1,1,0,0,,,,,1,Trials,BLUEgreen.jpg,blue,0,0
